node,label,state,reserve_state,prev_State,infection_time,obv,potential_source,state_based_source
0,0,0.0004992976013936686,0.7370650391084049,0,3,0,0.0,1.0
1,1,0.0003775292918886609,1.0406947182694213,0,4,0,0.0,0.0
2,2,0.00043808309358142465,1.9533471202738304,0,4,0,0.0,0.0
3,3,0.0002640874081137744,0.9259603362271855,0,5,0,0.0,0.0
4,4,0.0,0.5529589998163807,0,6,0,0.0,0.0
5,5,0.00010963415446346665,0.3351304567073594,0,6,0,0.0,0.0
6,6,-1.0,0.0,0,-1,0,0.0,0.0
7,7,-1.0,0.0,0,-1,0,0.0,0.0
8,8,0.00032844678628702933,0.7258990189428542,0,3,0,0.0,0.0
9,source_nodes,0.0,0.45807673686901934,0,0,0,0.0,0.0
10,10,0.0,0.2326717070395128,0,4,0,0.0,0.0
11,11,0.0,1.2192416976541938,0,2,0,0.0,0.0
12,12,0.00042302016147319156,1.0068111399444288,0,6,0,0.0,0.0
13,observers,0.00037531714752157786,1.811950824134083,0,1,1,,
14,14,0.0001271976889392475,0.7293422940192014,0,5,0,0.0,0.0
15,observers,0.00020505682665920163,0.6193841322301159,0,5,1,,
16,16,-1.0,0.0,0,-1,0,0.0,0.0
17,17,0.000469144234772976,1.5676094674853707,0,3,0,0.0,1.0
18,18,0.0002308158389190595,0.9284788636765431,0,4,0,0.0,0.0
19,19,0.00014069744848594672,0.6994401687356524,0,5,0,0.0,0.0
20,observers,0.0,0.27230583993398677,0,6,1,,
21,source_nodes,0.00014069744848594672,2.3301959104563275,0,0,0,1.0,0.0
22,22,0.0001614798465205127,2.478517568312115,0,4,0,1.0,0.0
23,23,0.0003146353875231472,0.5743527997799558,0,6,0,0.0,0.0
24,observers,0.00023393808788070672,0.7957260819311539,0,2,1,,
