node,label,state,reserve_state,prev_State,infection_time,obv,potential_source,state_based_source
0,0,0.0011030916182029147,1.1753896036248934,0,2,0,0.0,0.0
1,1,0.001186819942683806,1.2719831979522682,0,1,0,0.0,0.0
2,2,0.00021081230807296476,0.6807251975327804,0,3,0,0.0,0.0
3,3,0.0011656023555636917,1.0928684829198154,0,2,0,0.0,0.0
4,4,0.0015407205200777823,1.2006201949060813,0,2,0,0.0,0.0
5,source_nodes,0.00020244699291479935,1.6934941805783295,0,0,0,1.0,0.0
6,6,0.0005288957533526278,0.6819966573416258,0,2,0,0.0,0.0
7,7,0.0006283115407582714,0.8685322443065043,0,2,0,0.0,0.0
8,8,0.0005612611604674261,0.9243183980402538,0,2,0,0.0,0.0
9,9,0.0,0.3965670807771958,0,3,0,0.0,0.0
10,10,0.0006967908156627618,0.9777955588016958,0,2,0,0.0,0.0
11,observers,0.00033654528539431565,0.8446488715765842,0,2,1,,
12,12,0.0010674060862699334,0.9993223899644429,0,2,0,0.0,0.0
13,13,0.0014135391500608697,1.2963555235921091,0,1,0,0.0,0.0
14,observers,0.000473384522200297,0.6077152731537628,0,2,1,,
15,15,0.0011437705404294127,1.1243411657905034,0,2,0,0.0,0.0
16,16,0.00011183635883288904,0.7162041599423412,0,3,0,0.0,0.0
17,17,0.001466865825860184,1.276609043884213,0,2,0,0.0,0.0
18,18,0.0005197210403051132,0.9010334974318922,0,2,0,0.0,0.0
19,19,0.0005151769966147426,1.146165744122193,0,3,0,0.0,0.0
20,20,0.00031502978064436456,1.0313192446513961,0,3,0,0.0,0.0
21,21,0.0006448459771497025,0.7410363174758318,0,2,0,0.0,0.0
22,22,0.0006515184735271771,0.9315593250199136,0,2,0,0.0,0.0
23,23,0.0008639184512535534,1.1411776286978734,0,1,0,0.0,0.0
24,observers,0.0010642843820235135,1.4651130007152042,0,2,1,,
25,25,0.0006468494284204327,0.5865533853992414,0,2,0,0.0,0.0
26,26,0.0006819966733794802,1.051314300903031,0,2,0,0.0,0.0
27,27,0.0009691786784182118,1.0169711978318576,0,2,0,0.0,0.0
28,28,0.0008883801470989653,1.2698859464640284,0,1,0,0.0,0.0
29,29,0.00010804464308366267,0.7255414260322494,0,3,0,0.0,0.0
30,30,0.0010950815549085817,1.3123723960992166,0,2,0,0.0,0.0
31,31,0.0008744091381506148,1.254207693711747,0,2,0,0.0,0.0
32,32,0.0003201837436973912,0.9156852791039494,0,2,0,0.0,0.0
33,33,0.0003122388618715075,0.8693475073419793,0,2,0,0.0,0.0
34,34,0.0006254690548892938,0.7430991604253231,0,1,0,0.0,0.0
35,35,0.00021797241386252363,0.746673153692575,0,3,0,0.0,0.0
36,36,0.000528892508583609,0.8364657875307946,0,3,0,0.0,0.0
37,37,0.0,0.6855910540277791,0,3,0,0.0,0.0
38,38,0.0002085168174737579,1.0510249746251787,0,3,0,0.0,0.0
39,source_nodes,0.0007929280582917802,0.9286352468776122,0,0,0,0.0,0.0
40,40,0.000875754462060262,1.5375359462482503,0,1,0,0.0,0.0
41,41,0.0004296471593367189,0.9605248718439104,0,2,0,0.0,0.0
42,source_nodes,0.00042083585037033924,1.1983515710290435,0,0,0,0.0,0.0
43,43,0.0002152188770920825,1.1510823094995006,0,3,0,0.0,0.0
44,44,0.0007475054844334028,1.2374185089208545,0,2,0,0.0,0.0
45,45,0.00010465464224098087,0.6223937038782233,0,3,0,0.0,0.0
46,46,0.0,1.2345113722352707,0,2,0,0.0,0.0
47,47,0.0004553196123356813,1.319966801402388,0,1,0,0.0,0.0
48,48,0.0,0.7925997111906752,0,3,0,0.0,0.0
49,49,0.0004341466455706663,1.1220925985202423,0,2,0,0.0,0.0
50,50,0.00031887330750007045,0.9493224939066665,0,2,0,0.0,0.0
51,51,0.0004198832021889673,0.9833844086894243,0,2,0,0.0,0.0
52,52,0.00010484931612389303,1.076346671367099,0,1,0,0.0,0.0
53,53,0.00021313065589946014,0.8230871758859384,0,2,0,0.0,0.0
54,observers,0.0,0.6102192248296361,0,3,1,,
55,55,0.00031606440267911023,0.8350578792917752,0,2,0,0.0,0.0
56,56,0.0004336028064773899,0.9053127276719888,0,1,0,0.0,0.0
57,57,0.00031050506079126415,0.7311127791908029,0,1,0,0.0,0.0
58,58,0.0022403303786130324,1.2089154613238318,0,3,0,0.0,1.0
59,59,0.0012926165498157367,0.7611993589070409,0,3,0,0.0,0.0
60,60,0.0,0.8308909463880643,0,2,0,0.0,0.0
61,61,0.000664934590114365,0.39229958599678205,0,2,0,0.0,0.0
62,62,0.0,0.8853251551221049,0,1,0,0.0,0.0
63,63,0.002189692322328413,1.2159479272658715,0,3,0,0.0,1.0
64,64,0.0011928204471042632,0.7913051958166999,0,2,0,0.0,0.0
65,65,0.00010147947094200774,0.8716461919940961,0,2,0,0.0,0.0
66,66,0.00138033739556435,0.9473718960300196,0,3,0,0.0,0.0
67,67,0.000532470595203904,0.6857539133189368,0,3,0,0.0,0.0
68,68,0.001687074860550188,0.9776904534921012,0,2,0,0.0,0.0
69,69,0.0018579437604169912,1.077536613711103,0,2,0,0.0,0.0
70,70,0.0025046778577086037,1.5129764377648307,0,1,0,0.0,1.0
