node,label,state,reserve_state,prev_State,infection_time,obv,potential_source,state_based_source
0,0,0.0006230293477807133,1.4755688219067233,0,2,0,0.0,0.0
1,1,0.00030742725573782863,0.9393943305427644,0,3,0,0.0,0.0
2,2,0.00010303335162046293,1.1796801913000308,0,3,0,0.0,0.0
3,3,0.0004276494648972998,1.3197827578384704,0,2,0,0.0,0.0
4,4,0.0001034327227779759,0.9032258771026441,0,3,0,0.0,0.0
5,5,0.00010015571059167618,0.7805027615460362,0,2,0,0.0,0.0
6,6,0.0007226928458870867,1.3583587062257827,0,2,0,0.0,0.0
7,7,0.0005445341807749772,1.0557155893936898,0,2,0,0.0,0.0
8,8,0.00010056699197840778,0.95350535150621,0,1,0,0.0,0.0
9,9,0.00010413160138861989,1.0615296318094511,0,3,0,0.0,0.0
10,10,0.00031188350621376047,1.1934405947845126,0,1,0,0.0,0.0
11,observers,0.00021522464323368376,0.6058815576787308,0,2,1,,
12,12,0.0004120271164574779,1.459762831913198,0,1,0,0.0,0.0
13,source_nodes,0.000305428054242559,1.0216076980271243,0,0,0,0.0,0.0
14,14,0.00020816227913501154,1.0395610951900613,0,2,0,0.0,0.0
15,15,0.0,0.8384008152668821,0,2,0,0.0,0.0
16,16,0.0,0.8336197635668102,0,2,0,0.0,0.0
17,17,0.0,1.4605479636302043,0,1,0,0.0,0.0
18,source_nodes,0.00020594727991617178,0.862292193508465,0,0,0,0.0,0.0
19,19,0.00010145377045646387,1.0502583519259485,0,2,0,0.0,0.0
20,20,0.00010160116322134356,0.7371390023083864,0,3,0,0.0,0.0
21,21,0.002094321757201486,1.1776758061150885,0,2,0,0.0,1.0
22,22,0.0,1.0773242133123238,0,2,0,0.0,0.0
23,23,0.0013403787836147548,0.8394898626594057,0,2,0,0.0,0.0
24,24,0.0016299165480104525,0.9598474003834335,0,2,0,0.0,0.0
25,25,0.0017349363620435257,0.94983915496621,0,3,0,0.0,0.0
26,26,0.0002071649530090828,1.6272890154499304,0,1,0,1.0,0.0
27,27,0.0015521892489182162,0.8919503781860083,0,3,0,0.0,0.0
28,28,0.0015345553748307204,0.9678406281110464,0,3,0,0.0,0.0
29,29,0.0010867821256550026,0.7924279251609533,0,2,0,0.0,0.0
30,30,0.0016431201496480796,1.0123768914029425,0,3,0,0.0,0.0
