node,label,state,reserve_state,prev_State,infection_time,obv,potential_source,state_based_source
0,0,0.0054549457534885165,0.8592730816920193,0,2,0,0.0,0.0
1,1,0.004734787170481788,0.833430675633684,0,2,0,0.0,0.0
2,2,0.009241245174611942,1.3409681587009254,0,1,0,0.0,0.0
3,3,0.0061300222354180815,0.9867246790426076,0,2,0,0.0,0.0
4,4,0.005881451619866452,0.9460301043635221,0,2,0,0.0,0.0
5,5,0.006516162629113925,0.985580574683871,0,2,0,0.0,0.0
6,6,0.004747769638553806,0.8108996235554606,0,2,0,0.0,0.0
7,7,0.006288869938994322,1.103712389995523,0,2,0,0.0,0.0
8,8,0.005377163292491997,0.9459167732248464,0,2,0,0.0,0.0
9,9,0.004770984115037494,0.7911522392913062,0,2,0,0.0,0.0
10,10,0.006072783272959125,1.0107643275984186,0,2,0,0.0,0.0
11,11,0.006185390193974508,0.9731395464625909,0,2,0,0.0,0.0
12,12,0.006375411980645222,1.1061433084680108,0,2,0,0.0,0.0
13,13,0.005805252482358016,0.8688399342840467,0,2,0,0.0,0.0
14,14,0.00588050252634426,0.9489479433437723,0,2,0,0.0,0.0
15,15,0.005887162545108541,0.9567912675749068,0,2,0,0.0,0.0
16,16,0.006914038075505925,1.1597492786308918,0,1,0,0.0,0.0
17,17,0.006757300836944895,1.13658075307922,0,1,0,0.0,0.0
18,18,0.005584805101029104,0.9328036072246043,0,2,0,0.0,0.0
19,19,0.004577288866737579,0.7464531130771241,0,2,0,0.0,0.0
20,observers,0.005132380025394327,0.9185343178887284,0,2,1,,
21,21,0.004379734915727536,0.7831459167174665,0,2,0,0.0,0.0
22,22,0.005030464056309166,0.9171610928310304,0,2,0,0.0,0.0
23,23,0.005071045600655585,0.9290733222394436,0,1,0,0.0,0.0
24,24,0.0071949763614057435,0.9723236409428607,0,1,0,0.0,0.0
25,observers,0.005164918628314207,0.8788856264025153,0,2,1,,
26,26,0.005370412661399701,0.8071431696216644,0,1,0,0.0,0.0
27,27,0.006321232577612165,1.0155253482619417,0,2,0,0.0,0.0
28,28,0.005396033307905677,0.9235445432529444,0,2,0,0.0,0.0
29,29,0.004711834682630422,0.8658223612540235,0,2,0,0.0,0.0
30,30,0.004142105583793402,0.8162942377189704,0,2,0,0.0,0.0
31,31,0.006096171315542931,1.0031671820974868,0,1,0,0.0,0.0
32,32,0.005371733047578265,0.9361108791910063,0,2,0,0.0,0.0
33,33,0.005992281965874372,0.9998440948952304,0,2,0,0.0,0.0
34,34,0.005932684074692382,1.0386968661438278,0,2,0,0.0,0.0
35,35,0.004755278056519056,0.8362046609285243,0,2,0,0.0,0.0
36,36,0.00460427724752115,0.8706273308055226,0,2,0,0.0,0.0
37,37,0.0025175888036608357,0.8048088619179015,0,2,0,0.0,0.0
38,observers,0.006158471489728638,0.9324654699304326,0,2,1,,
39,observers,0.005866472750665971,1.104004954411173,0,1,1,,
40,40,0.004355815315536513,0.9017435496272823,0,2,0,0.0,0.0
41,41,0.00539494707280783,1.0363113001282869,0,2,0,0.0,0.0
42,42,0.00465204751821494,0.8801883374534221,0,1,0,0.0,0.0
43,43,0.005709720916338471,1.0476631542011434,0,1,0,0.0,0.0
44,44,0.005473266881446358,0.8931869174849412,0,2,0,0.0,0.0
45,45,0.00583302019292748,0.979110835672552,0,2,0,0.0,0.0
46,46,0.003994789589788002,0.7212700696060681,0,2,0,0.0,0.0
47,47,0.004848051011660457,0.8964335411564288,0,2,0,0.0,0.0
48,48,0.0055007395655593035,0.9258340163605161,0,2,0,0.0,0.0
49,49,0.006817705433171616,1.0730755837161332,0,2,0,0.0,0.0
50,50,0.004581178759255378,0.916562799231003,0,2,0,0.0,0.0
51,51,0.0045265843794466045,0.9209208392958452,0,2,0,0.0,0.0
52,52,0.007543570863129091,1.255999359125322,0,1,0,0.0,0.0
53,53,0.00525438893883595,0.8659125128117656,0,2,0,0.0,0.0
54,54,0.004639590575345519,0.9475557516905886,0,2,0,0.0,0.0
55,55,0.006016307651471811,1.0075619620316558,0,2,0,0.0,0.0
