node,label,state,reserve_state,prev_State,infection_time,obv,potential_source,state_based_source
0,0,0.0006289110382990666,1.0087747578426225,0,3,0,0.0,0.0
1,1,0.0005046867092785493,1.1776879669620148,0,2,0,0.0,0.0
2,2,0.0004981750625460577,0.9463122677301887,0,3,0,0.0,0.0
3,3,0.0005040440726013165,0.8236782019498687,0,3,0,0.0,0.0
4,4,0.0007473171984624458,1.0171592870732054,0,3,0,0.0,0.0
5,source_nodes,0.0006292667348845413,0.8244228012869225,0,0,0,0.0,0.0
6,6,0.0006245475945533411,1.012088358923089,0,1,0,0.0,0.0
7,7,0.0006443984929551861,1.2064304348518444,0,3,0,0.0,0.0
8,8,0.0004989335548836437,1.0992858446359735,0,1,0,0.0,0.0
9,9,0.0007413065670303977,1.0081101121989293,0,2,0,0.0,0.0
10,10,0.0006039202470784636,0.8194908012120955,0,1,0,0.0,0.0
11,11,0.0006031677035778108,0.9876757081323829,0,2,0,0.0,0.0
12,12,0.0006127401900100428,0.9939384449362884,0,2,0,0.0,0.0
13,13,0.0006060375717759436,1.0744761260817794,0,2,0,0.0,0.0
14,14,0.00048666768588762955,0.9026549954305807,0,3,0,0.0,0.0
15,15,0.0007825922728656936,1.0744922931857588,0,2,0,0.0,0.0
16,16,0.0005965085773730163,1.0683334549242578,0,3,0,0.0,0.0
17,17,0.0005676540755332628,0.9807015446553645,0,3,0,0.0,0.0
18,18,0.0005802177679891256,0.9673491825785041,0,3,0,0.0,0.0
19,19,0.0007120531127962318,0.9642831710527296,0,4,0,0.0,0.0
20,20,0.0007605408988876367,1.057988842563305,0,3,0,0.0,0.0
21,21,0.0005370146320749092,0.8707659449530933,0,5,0,0.0,0.0
22,22,0.00044514301551743906,0.8803019140368759,0,4,0,0.0,0.0
23,23,0.0004293461620152397,0.9630913082417438,0,2,0,0.0,0.0
24,24,0.0005736364800163454,0.9256701673978868,0,2,0,0.0,0.0
25,25,0.0005774700372432706,0.6811403331021153,0,3,0,0.0,0.0
26,26,0.000645085936475404,1.196980076382753,0,1,0,0.0,0.0
27,observers,0.0006585776389199856,0.9187146547947272,0,2,1,,
28,source_nodes,0.0007558456805012025,1.4464789742949211,0,0,0,0.0,0.0
29,29,0.000876697295124401,1.090584279257404,0,2,0,0.0,0.0
30,30,0.0007205424382005667,1.1253821283462935,0,2,0,0.0,0.0
31,31,0.0006726387226057038,1.2913855690351101,0,1,0,0.0,0.0
32,32,0.0008554303656670388,1.4879825429583884,0,1,0,0.0,0.0
33,33,0.00033897390691847425,1.9662726269142774,0,1,0,0.0,0.0
34,34,0.00022914173293342986,1.1102366548874718,0,2,0,0.0,0.0
35,35,0.00010265981072674838,1.0383620782092549,0,3,0,0.0,0.0
36,36,0.0,1.0620790071605355,0,2,0,0.0,0.0
37,37,0.0008824495224521155,1.0315480682105997,0,3,0,0.0,0.0
38,observers,0.0007399133893551569,1.0060608235731503,0,2,1,,
39,39,0.00033897390691847425,1.1087123447187224,0,3,0,0.0,0.0
40,40,0.0007864546069213756,0.643239048680699,0,3,0,0.0,0.0
41,41,0.0006940258620260491,0.6429496014896823,0,3,0,0.0,0.0
42,42,0.00017928632772461894,0.9333876380317199,0,2,0,0.0,0.0
43,observers,0.0006808926322493153,0.7119560319003173,0,3,1,,
44,observers,0.0006928852796898683,0.8059270311870432,0,3,1,,
45,45,0.001009815279921259,1.0616424835513103,0,2,0,0.0,0.0
46,46,0.0008516306364267628,1.1806261949090242,0,2,0,0.0,0.0
47,47,0.00010188293942313935,0.8947335705593628,0,1,0,0.0,0.0
48,48,0.000904496439448549,1.1996988424924169,0,1,0,0.0,0.0
49,49,0.0008509428046567777,1.191703395331382,0,1,0,0.0,0.0
50,50,0.0006203428926470306,0.8948532159932554,0,2,0,0.0,0.0
51,51,0.0008809167166224327,1.014894278504554,0,1,0,0.0,0.0
52,source_nodes,0.0007686948546161073,0.9965410636773689,0,0,0,0.0,0.0
53,53,0.00013073458065666899,0.8552355418975651,0,3,0,0.0,0.0
54,54,0.0007231034265963059,1.0772165540912135,0,2,0,0.0,0.0
55,55,0.0006134475604564872,0.956065721954719,0,3,0,0.0,0.0
56,56,0.000612353714203541,0.9497565255989746,0,2,0,0.0,0.0
57,57,0.0008290287656056708,0.9631750518446438,0,3,0,0.0,0.0
58,58,0.0005851606398342177,1.150693487361653,0,3,0,0.0,0.0
