node,label,state,reserve_state,prev_State,infection_time,obv,potential_source,state_based_source
0,observers,0.004171370739111735,4.0322451713316605,0,1,1,,
1,1,0.0013576276365428776,1.1981182679543458,0,2,0,0.0,0.0
2,2,0.0008338943703589939,1.3767702920699345,0,1,0,0.0,0.0
3,3,0.002030700144314857,1.2078757786232048,0,2,0,0.0,1.0
4,4,0.0017554724560351188,1.0626253766047402,0,2,0,0.0,0.0
5,5,0.0013045399953913758,2.0875368947749515,0,1,0,0.0,0.0
6,6,0.0003681584983096485,0.7197694706311241,0,3,0,0.0,0.0
7,observers,0.0018901810147100167,2.4476121441110967,0,2,1,,
8,8,0.0013036978858433279,2.5870440438893954,0,1,0,0.0,0.0
9,9,0.0013492299973260878,1.8601465376390411,0,1,0,0.0,0.0
10,10,0.0002149135041477554,1.5615100952451164,0,2,0,0.0,0.0
11,11,0.00010757649937724354,1.8818778733798047,0,1,0,0.0,0.0
12,12,0.0012972517157856685,1.0425868194694792,0,2,0,0.0,0.0
13,13,0.0008451622804706892,0.8195008311715631,0,2,0,0.0,0.0
14,source_nodes,0.0006797348354415335,9.526726215277025,0,0,0,1.0,0.0
15,observers,0.0027959099547738816,3.2442260242593433,0,1,1,,
16,16,0.0023267226727039514,1.1998126886742457,0,2,0,0.0,1.0
17,17,0.001314626724213575,1.1895337724230652,0,2,0,0.0,0.0
18,18,0.0012281023724830262,1.393924078999371,0,2,0,0.0,0.0
19,observers,0.0021060287288233196,2.088057482321231,0,2,1,,
20,observers,0.0015420560408971613,3.041412004768864,0,1,1,,
21,21,0.0005614889451698946,1.4021627281591504,0,1,0,0.0,0.0
22,22,0.0007542033066676605,0.7752756662148301,0,2,0,0.0,0.0
23,23,0.001300710598781791,1.1778127220695374,0,2,0,0.0,0.0
24,24,0.0008339001088093054,0.9372110075108405,0,2,0,0.0,0.0
25,25,0.0009634078912945862,0.9473934275337835,0,2,0,0.0,0.0
26,26,0.0015326607101757914,1.7217856446231392,0,2,0,0.0,0.0
27,27,0.0011607747068364518,0.6728300023412769,0,3,0,0.0,0.0
28,28,0.0012215939075719783,0.7040292352137959,0,2,0,0.0,0.0
29,29,0.0004856195753930483,1.1301307153018858,0,2,0,0.0,0.0
30,30,0.00010057827306535138,1.2328370982389487,0,2,0,0.0,0.0
31,31,0.0011046219547087561,0.8503958610346967,0,2,0,0.0,0.0
32,32,0.0004891026381711951,0.5545398079984654,0,2,0,0.0,0.0
33,33,0.0004945488643941743,1.048743627213623,0,2,0,0.0,0.0
