node,label,state,reserve_state,prev_State,infection_time,obv,potential_source,state_based_source
0,0,0.000553703707048638,0.8295791951256013,0,2,0,0.0,0.0
1,1,0.0005637157394429139,0.9722539071222887,0,3,0,0.0,0.0
2,2,0.00046927656336001925,0.9423822216696132,0,3,0,0.0,0.0
3,3,0.00020937389471128689,0.8938438971031188,0,3,0,0.0,0.0
4,4,0.00021720819910038167,1.0024561212905394,0,2,0,0.0,0.0
5,5,0.0006972469028836116,0.9364116442008175,0,4,0,0.0,1.0
6,6,0.0,0.8404834793512813,0,5,0,0.0,0.0
7,7,0.00043591456948512087,0.7278147235477501,0,4,0,0.0,0.0
8,8,0.0002271872689439233,0.4265892790008098,0,3,0,0.0,0.0
9,9,0.00022913741472115978,0.5371282131313019,0,4,0,0.0,0.0
10,10,0.0,0.6469600424648144,0,4,0,0.0,0.0
11,observers,0.0005855106206818016,0.8660303734723994,0,2,1,,
12,12,0.00022654067477383399,0.819151668933403,0,2,0,0.0,0.0
13,13,0.00011297042415768178,0.720261727770241,0,3,0,0.0,0.0
14,14,0.0004379176318651969,1.6203727216154102,0,1,0,0.0,0.0
15,15,0.00022320172525496396,1.1880105924288673,0,3,0,0.0,0.0
16,source_nodes,0.0003373916942824881,0.9665178945471635,0,0,0,0.0,0.0
17,17,0.0005877801545728189,1.0783458391315008,0,3,0,0.0,0.0
18,18,0.00048453453563777687,0.9429729000590759,0,4,0,0.0,0.0
19,19,0.00048692006893698476,1.116699774068166,0,1,0,0.0,0.0
20,20,0.00033595153824189536,0.8094711025620697,0,3,0,0.0,0.0
21,21,0.00022264978017924223,1.1060059775964548,0,3,0,0.0,0.0
22,22,0.0,0.9404058141998416,0,4,0,0.0,0.0
23,23,0.0004184360939301921,0.9414762452773657,0,4,0,0.0,0.0
24,24,0.0004230781546825597,0.8679475751675718,0,3,0,0.0,0.0
25,25,0.0002182148024153898,0.8654537643607536,0,3,0,0.0,0.0
26,26,0.00020644738099999502,1.0043342438525886,0,1,0,0.0,0.0
27,27,0.0,1.1032381564441327,0,3,0,0.0,0.0
28,28,0.0004988173968897611,0.5542119974943374,0,3,0,0.0,0.0
29,29,0.0003612119825689464,0.6706327347498631,0,2,0,0.0,0.0
30,30,0.00022099598521982806,0.6648974117831264,0,2,0,0.0,0.0
31,observers,0.0007294061766587788,1.3797126040414667,0,1,1,,
32,32,0.0005547073955378579,0.6551839085354022,0,3,0,0.0,0.0
33,33,0.00014695944698346595,0.6806613637991719,0,3,0,0.0,0.0
34,34,0.0,0.730707734913063,0,2,0,0.0,0.0
35,35,0.0007328453868910657,0.954991734465977,0,2,0,0.0,1.0
36,36,0.00040042179798591095,0.8707835508591492,0,4,0,0.0,0.0
37,37,0.00014695944698346595,0.7602966760542782,0,3,0,0.0,0.0
38,38,0.00046261875674585476,0.7674433060972817,0,4,0,0.0,0.0
39,39,0.00039136667740457566,0.9305632423757504,0,2,0,0.0,0.0
40,40,0.0001380844183378191,0.9490893178618096,0,3,0,0.0,0.0
41,41,0.0005955375827512728,1.0891872792276949,0,3,0,0.0,0.0
42,42,0.0005033925690137974,0.9505992498395589,0,1,0,0.0,0.0
43,43,0.00040439866019549445,0.9653801114803435,0,3,0,0.0,0.0
44,44,0.0002784691378633328,0.8348284200987239,0,2,0,0.0,0.0
45,45,0.0004915683804411101,0.8405411864166884,0,4,0,0.0,0.0
46,46,0.0004058856019346006,0.7221577691290364,0,4,0,0.0,0.0
47,47,0.00010720837825348128,1.045366373294267,0,3,0,0.0,0.0
48,48,0.0005852259290154074,1.1765336292087718,0,4,0,0.0,0.0
49,49,0.00010097599180283451,1.085515857802579,0,4,0,0.0,0.0
50,50,0.000470273435196636,1.0681885076008917,0,5,0,0.0,0.0
51,51,0.0001057072139055452,1.0780770653736362,0,2,0,0.0,0.0
52,52,0.00010720837825348128,1.2032812797840642,0,3,0,0.0,0.0
53,53,0.0006272471085912627,1.8270475769668024,0,1,0,0.0,0.0
54,54,0.00033757199058137934,1.867197881807118,0,1,0,1.0,0.0
55,observers,0.000624716510087175,1.6237253345491205,0,2,1,,
56,source_nodes,0.00014691119544261357,2.8215978037124976,0,0,0,1.0,0.0
57,57,0.000520949492318373,1.3884744520312133,0,2,0,0.0,0.0
58,58,0.0004678573624645361,0.8758219836381947,0,2,0,0.0,0.0
59,59,0.00010593538396098732,1.7915766105161208,0,1,0,0.0,0.0
60,60,0.00010367987248839451,1.3147578192560774,0,3,0,0.0,0.0
61,61,0.00048074312924358263,1.952174593176573,0,2,0,1.0,0.0
62,62,0.00026503050979610526,1.1712885652756275,0,3,0,0.0,0.0
63,63,0.00036075038458755187,1.3437107001571595,0,4,0,0.0,0.0
64,64,0.0005435859050539944,1.0690053767528527,0,5,0,0.0,0.0
65,65,0.00011168387351849839,0.737021608340762,0,5,0,0.0,0.0
66,66,0.00011811931435349172,1.0852813684670133,0,6,0,0.0,0.0
67,67,0.0007413848315934268,1.0638408469930507,0,4,0,0.0,1.0
68,68,0.0005975105900174846,0.9669337744800881,0,6,0,0.0,0.0
69,69,0.0006004891107641281,1.117403326978878,0,5,0,0.0,0.0
70,70,0.0006034557717303178,1.0277716153454568,0,4,0,0.0,0.0
71,71,0.00032757867726142823,0.9728265439773632,0,5,0,0.0,0.0
72,72,0.00021701728391824564,0.9693359231889452,0,4,0,0.0,0.0
73,73,0.00025502198127443163,0.9681997972492882,0,4,0,0.0,0.0
74,74,0.00011474938712803619,0.9290466217692075,0,3,0,0.0,0.0
75,75,0.0005389001333652431,0.7834155340333232,0,7,0,0.0,0.0
76,76,0.00043527969204239724,0.7599804881495694,0,5,0,0.0,0.0
77,77,0.00032761438041415726,0.869886707758999,0,4,0,0.0,0.0
78,78,0.0002224434810747295,0.8370638130010156,0,5,0,0.0,0.0
79,79,0.00031878880987868286,0.96140837810416,0,4,0,0.0,0.0
80,80,0.0006666692049275039,0.8056375551404018,0,3,0,0.0,0.0
